timestamp,station,temperature_c,pressure_hpa,humidity_pct
2026-09-08 11:10:00,AWS-E01,22.62,1009.56,77.91
2026-09-08 11:15:00,AWS-E01,22.84,1009.65,77.71
2026-09-08 11:20:00,AWS-E01,23.2,1009.57,78.71
2026-09-08 11:25:00,AWS-E01,22.81,1008.95,75.26
2026-09-08 11:30:00,AWS-E01,22.94,1009.72,76.4
2026-09-08 11:35:00,AWS-E01,23.25,1010.26,80.37
2026-09-08 11:40:00,AWS-E01,22.91,1009.6,81.3
2026-09-08 11:45:00,AWS-E01,22.5,1010.07,78.67
2026-09-08 11:50:00,AWS-E01,22.21,1010.31,79.95
2026-09-08 11:55:00,AWS-E01,21.42,1009.67,81.04
2026-09-08 12:00:00,AWS-E01,22.18,1009.92,81.91
2026-09-08 12:05:00,AWS-E01,22.05,1009.76,78.09
2026-09-08 12:10:00,AWS-E01,22.23,1009.9,80.05
2026-09-08 12:15:00,AWS-E01,21.97,1009.78,81.13
2026-09-08 12:20:00,AWS-E01,21.85,1010.0,82.92
2026-09-08 12:25:00,AWS-E01,21.28,1010.99,85.85
2026-09-08 12:30:00,AWS-E01,21.51,1010.12,81.98
2026-09-08 12:35:00,AWS-E01,21.94,1010.6,80.42
2026-09-08 12:40:00,AWS-E01,22.32,1010.41,83.34
2026-09-08 12:45:00,AWS-E01,21.63,1011.15,84.92
2026-09-08 12:50:00,AWS-E01,21.73,1011.26,83.29
2026-09-08 12:55:00,AWS-E01,21.9,1011.14,81.95
2026-09-08 13:00:00,AWS-E01,21.23,1010.97,84.91
2026-09-08 13:05:00,AWS-E01,21.6,1010.81,84.64
2026-09-08 13:10:00,AWS-E01,21.17,1010.48,82.25
2026-09-08 13:15:00,AWS-E01,21.69,1011.79,84.51
2026-09-08 13:20:00,AWS-E01,21.41,1010.76,85.57
2026-09-08 13:25:00,AWS-E01,21.42,1011.38,85.97
2026-09-08 13:30:00,AWS-E01,21.01,1011.58,84.22
2026-09-08 13:35:00,AWS-E01,21.51,1010.98,83.89
2026-09-08 13:40:00,AWS-E01,21.96,1011.66,86.37
2026-09-08 13:45:00,AWS-E01,20.85,1011.6,82.8
2026-09-08 13:50:00,AWS-E01,21.06,1012.02,85.35
2026-09-08 13:55:00,AWS-E01,21.25,1011.18,82.71
2026-09-08 14:00:00,AWS-E01,21.42,1010.88,86.43
2026-09-08 14:05:00,AWS-E01,20.94,1011.23,84.49
2026-09-08 14:10:00,AWS-E01,20.13,1011.54,86.83
2026-09-08 14:15:00,AWS-E01,21.59,1011.51,85.69
2026-09-08 14:20:00,AWS-E01,21.37,1011.35,83.15
2026-09-08 14:25:00,AWS-E01,20.49,1010.77,87.13
2026-09-08 14:30:00,AWS-E01,20.89,1011.74,87.33
2026-09-08 14:35:00,AWS-E01,21.65,1012.35,86.32
2026-09-08 14:40:00,AWS-E01,21.61,1011.76,83.84
2026-09-08 14:45:00,AWS-E01,21.44,1011.83,84.5
2026-09-08 14:50:00,AWS-E01,21.06,1011.82,85.14
2026-09-08 14:55:00,AWS-E01,21.16,1011.76,83.83
2026-09-08 15:00:00,AWS-E01,21.1,1011.97,87.37
2026-09-08 15:05:00,AWS-E01,21.56,1011.76,84.98
2026-09-08 15:10:00,AWS-E01,20.88,1011.47,80.64
2026-09-08 15:15:00,AWS-E01,20.92,1011.27,85.12
2026-09-08 15:20:00,AWS-E01,21.58,1011.48,84.0
2026-09-08 15:25:00,AWS-E01,21.24,1011.69,84.31
2026-09-08 15:30:00,AWS-E01,21.77,1011.42,83.77
2026-09-08 15:35:00,AWS-E01,21.08,1011.66,85.41
2026-09-08 15:40:00,AWS-E01,21.34,1011.69,85.75
2026-09-08 15:45:00,AWS-E01,21.07,1011.82,84.36
2026-09-08 15:50:00,AWS-E01,21.43,1011.97,83.28
2026-09-08 15:55:00,AWS-E01,20.96,1011.46,83.58
2026-09-08 16:00:00,AWS-E01,21.35,1010.88,83.51
2026-09-08 16:05:00,AWS-E01,21.06,1011.23,82.1
2026-09-08 16:10:00,AWS-E01,21.86,1011.35,83.99
2026-09-08 16:15:00,AWS-E01,21.92,1010.56,83.63
2026-09-08 16:20:00,AWS-E01,21.12,1011.8,85.05
2026-09-08 16:25:00,AWS-E01,22.24,1011.26,84.42
2026-09-08 16:30:00,AWS-E01,22.71,1011.31,81.29
2026-09-08 16:35:00,AWS-E01,21.91,1011.66,83.33
2026-09-08 16:40:00,AWS-E01,21.74,1010.81,80.44
2026-09-08 16:45:00,AWS-E01,23.02,1011.24,82.67
2026-09-08 16:50:00,AWS-E01,21.63,1010.92,80.61
2026-09-08 16:55:00,AWS-E01,22.17,1010.83,79.59
2026-09-08 17:00:00,AWS-E01,22.3,1010.54,81.29
2026-09-08 17:05:00,AWS-E01,22.78,1011.46,76.59
2026-09-08 17:10:00,AWS-E01,22.51,1010.58,77.69
2026-09-08 17:15:00,AWS-E01,22.29,1010.95,79.77
2026-09-08 17:20:00,AWS-E01,22.21,1009.86,79.87
2026-09-08 17:25:00,AWS-E01,22.51,1011.02,78.89
2026-09-08 17:30:00,AWS-E01,22.36,1010.91,76.77
2026-09-08 17:35:00,AWS-E01,22.81,1010.46,77.6
2026-09-08 17:40:00,AWS-E01,22.69,1010.27,79.1
2026-09-08 17:45:00,AWS-E01,22.45,1010.46,79.06
2026-09-08 17:50:00,AWS-E01,23.5,1011.15,77.83
2026-09-08 17:55:00,AWS-E01,22.98,1009.46,79.25
2026-09-08 18:00:00,AWS-E01,22.81,1010.41,77.77
2026-09-08 18:05:00,AWS-E01,23.29,1009.67,75.71
2026-09-08 18:10:00,AWS-E01,23.47,1009.96,76.05
2026-09-08 18:15:00,AWS-E01,22.93,1009.81,74.01
2026-09-08 18:20:00,AWS-E01,23.76,1009.67,75.58
2026-09-08 18:25:00,AWS-E01,23.38,1009.77,77.04
2026-09-08 18:30:00,AWS-E01,24.45,1009.26,76.03
2026-09-08 18:35:00,AWS-E01,24.14,1010.06,76.72
2026-09-08 18:40:00,AWS-E01,23.92,1008.87,73.78
2026-09-08 18:45:00,AWS-E01,23.91,1009.74,75.86
2026-09-08 18:50:00,AWS-E01,24.24,1009.34,73.16
2026-09-08 18:55:00,AWS-E01,24.6,1008.94,75.26
2026-09-08 19:00:00,AWS-E01,24.49,1009.43,72.62
2026-09-08 19:05:00,AWS-E01,24.53,1008.67,73.31
2026-09-08 19:10:00,AWS-E01,24.74,1009.26,74.05
2026-09-08 19:15:00,AWS-E01,24.62,1008.62,71.14
2026-09-08 19:20:00,AWS-E01,24.83,1009.32,71.34
2026-09-08 19:25:00,AWS-E01,24.33,1008.72,72.53
2026-09-08 19:30:00,AWS-E01,25.52,1008.86,69.98
2026-09-08 19:35:00,AWS-E01,25.4,1009.11,67.77
2026-09-08 19:40:00,AWS-E01,25.14,1008.64,72.54
2026-09-08 19:45:00,AWS-E01,26.19,1008.89,68.2
2026-09-08 19:50:00,AWS-E01,25.68,1008.27,68.71
2026-09-08 19:55:00,AWS-E01,25.4,1009.09,69.78
2026-09-08 20:00:00,AWS-E01,26.18,1009.51,66.7
2026-09-08 20:05:00,AWS-E01,26.14,1009.89,65.67
2026-09-08 20:10:00,AWS-E01,26.26,1008.78,67.12
2026-09-08 20:15:00,AWS-E01,26.09,1009.03,63.62
2026-09-08 20:20:00,AWS-E01,26.52,1007.98,65.44
2026-09-08 20:25:00,AWS-E01,26.39,1009.27,65.8
2026-09-08 20:30:00,AWS-E01,26.79,1008.96,64.6
2026-09-08 20:35:00,AWS-E01,26.05,1008.44,62.25
2026-09-08 20:40:00,AWS-E01,26.69,1009.12,66.52
2026-09-08 20:45:00,AWS-E01,27.56,1008.51,63.85
2026-09-08 20:50:00,AWS-E01,26.81,1008.42,65.4
2026-09-08 20:55:00,AWS-E01,26.99,1008.79,62.43
2026-09-08 21:00:00,AWS-E01,27.16,1008.17,61.07
2026-09-08 21:05:00,AWS-E01,27.01,1009.01,62.36
2026-09-08 21:10:00,AWS-E01,26.78,1008.18,61.2
2026-09-08 21:15:00,AWS-E01,27.59,1008.19,59.33
2026-09-08 21:20:00,AWS-E01,27.84,1008.26,62.88
2026-09-08 21:25:00,AWS-E01,27.89,1008.94,59.31
2026-09-08 21:30:00,AWS-E01,27.97,1008.4,57.06
2026-09-08 21:35:00,AWS-E01,28.15,1008.13,61.4
2026-09-08 21:40:00,AWS-E01,28.61,1008.45,58.23
2026-09-08 21:45:00,AWS-E01,28.3,1008.7,57.66
2026-09-08 21:50:00,AWS-E01,28.28,1008.27,55.51
2026-09-08 21:55:00,AWS-E01,28.5,1008.31,60.36
2026-09-08 22:00:00,AWS-E01,28.91,1009.65,55.41
2026-09-08 22:05:00,AWS-E01,29.31,1008.49,57.03
2026-09-08 22:10:00,AWS-E01,28.7,1008.74,57.92
2026-09-08 22:15:00,AWS-E01,29.07,1008.76,56.79
2026-09-08 22:20:00,AWS-E01,29.26,1008.78,55.68
2026-09-08 22:25:00,AWS-E01,28.9,1009.24,52.83
2026-09-08 22:30:00,AWS-E01,29.36,1009.42,53.79
2026-09-08 22:35:00,AWS-E01,28.94,1008.96,54.91
2026-09-08 22:40:00,AWS-E01,28.94,1008.64,53.07
2026-09-08 22:45:00,AWS-E01,29.78,1009.7,54.19
2026-09-08 22:50:00,AWS-E01,29.62,1009.2,54.55
2026-09-08 22:55:00,AWS-E01,29.92,1009.99,54.62
2026-09-08 23:00:00,AWS-E01,29.94,1008.45,50.99
2026-09-08 23:05:00,AWS-E01,29.7,1009.49,55.78
2026-09-08 23:10:00,AWS-E01,30.12,1010.23,53.3
2026-09-08 23:15:00,AWS-E01,29.79,1009.38,51.81
2026-09-08 23:20:00,AWS-E01,30.8,1009.5,53.12
2026-09-08 23:25:00,AWS-E01,29.93,1009.77,54.72
2026-09-08 23:30:00,AWS-E01,30.42,1009.49,48.7
2026-09-08 23:35:00,AWS-E01,30.21,1009.65,50.21
2026-09-08 23:40:00,AWS-E01,30.85,1009.7,46.69
2026-09-08 23:45:00,AWS-E01,30.62,1009.65,50.25
2026-09-08 23:50:00,AWS-E01,30.63,1010.46,50.23
2026-09-08 23:55:00,AWS-E01,31.19,1010.22,49.34
2026-09-09 00:00:00,AWS-E01,30.97,1010.2,48.15
2026-09-09 00:05:00,AWS-E01,31.22,1010.49,45.8
2026-09-09 00:10:00,AWS-E01,30.76,1010.12,49.18
2026-09-09 00:15:00,AWS-E01,30.68,1009.99,50.55
2026-09-09 00:20:00,AWS-E01,31.28,1010.12,47.25
2026-09-09 00:25:00,AWS-E01,31.19,1010.43,48.56
2026-09-09 00:30:00,AWS-E01,31.58,1010.06,45.33
2026-09-09 00:35:00,AWS-E01,31.39,1010.35,48.15
2026-09-09 00:40:00,AWS-E01,31.55,1010.41,46.67
2026-09-09 00:45:00,AWS-E01,30.96,1011.52,45.92
2026-09-09 00:50:00,AWS-E01,32.25,1009.62,45.73
2026-09-09 00:55:00,AWS-E01,31.58,1010.72,46.1
2026-09-09 01:00:00,AWS-E01,31.93,1011.54,47.1
2026-09-09 01:05:00,AWS-E01,31.43,1010.95,44.39
2026-09-09 01:10:00,AWS-E01,31.88,1011.26,45.61
2026-09-09 01:15:00,AWS-E01,31.35,1011.05,46.0
2026-09-09 01:20:00,AWS-E01,32.0,1010.8,44.28
2026-09-09 01:25:00,AWS-E01,31.76,1010.22,48.49
2026-09-09 01:30:00,AWS-E01,31.92,1011.24,44.4
2026-09-09 01:35:00,AWS-E01,32.19,1010.9,44.57
2026-09-09 01:40:00,AWS-E01,31.54,1010.93,44.01
2026-09-09 01:45:00,AWS-E01,31.75,1011.09,48.08
2026-09-09 01:50:00,AWS-E01,32.18,1012.03,46.13
2026-09-09 01:55:00,AWS-E01,32.77,1012.33,43.83
2026-09-09 02:00:00,AWS-E01,32.0,1011.49,46.83
2026-09-09 02:05:00,AWS-E01,32.27,1011.24,45.42
2026-09-09 02:10:00,AWS-E01,32.04,1010.99,45.46
2026-09-09 02:15:00,AWS-E01,32.77,1011.67,44.53
2026-09-09 02:20:00,AWS-E01,31.48,1012.22,43.89
2026-09-09 02:25:00,AWS-E01,32.13,1011.43,45.51
2026-09-09 02:30:00,AWS-E01,31.53,1010.6,44.18
2026-09-09 02:35:00,AWS-E01,31.22,1011.83,47.73
2026-09-09 02:40:00,AWS-E01,32.2,1011.97,43.12
2026-09-09 02:45:00,AWS-E01,32.14,1010.95,47.35
2026-09-09 02:50:00,AWS-E01,31.98,1011.66,44.91
2026-09-09 02:55:00,AWS-E01,32.03,1011.78,45.57
2026-09-09 03:00:00,AWS-E01,33.14,1011.57,46.42
2026-09-09 03:05:00,AWS-E01,31.95,1011.28,44.29
2026-09-09 03:10:00,AWS-E01,32.19,1012.0,46.6
2026-09-09 03:15:00,AWS-E01,31.77,1011.43,41.32
2026-09-09 03:20:00,AWS-E01,32.07,1010.98,44.39
2026-09-09 03:25:00,AWS-E01,31.86,1010.74,44.19
2026-09-09 03:30:00,AWS-E01,31.77,1012.05,43.8
2026-09-09 03:35:00,AWS-E01,32.52,1011.78,45.48
2026-09-09 03:40:00,AWS-E01,32.26,1011.54,46.5
2026-09-09 03:45:00,AWS-E01,31.86,1011.31,47.12
2026-09-09 03:50:00,AWS-E01,30.96,1011.25,46.57
2026-09-09 03:55:00,AWS-E01,31.6,1011.0,45.36
2026-09-09 04:00:00,AWS-E01,32.63,1011.23,47.08
2026-09-09 04:05:00,AWS-E01,31.55,1010.52,46.88
2026-09-09 04:10:00,AWS-E01,31.97,1011.03,48.28
2026-09-09 04:15:00,AWS-E01,32.04,1011.17,48.23
2026-09-09 04:20:00,AWS-E01,31.56,1011.49,47.31
2026-09-09 04:25:00,AWS-E01,31.13,1011.19,46.12
2026-09-09 04:30:00,AWS-E01,30.51,1011.48,46.7
2026-09-09 04:35:00,AWS-E01,31.54,1011.65,47.08
2026-09-09 04:40:00,AWS-E01,30.95,1011.49,47.66
2026-09-09 04:45:00,AWS-E01,31.23,1011.2,48.77
2026-09-09 04:50:00,AWS-E01,30.67,1010.97,49.69
2026-09-09 04:55:00,AWS-E01,30.94,1010.51,48.79
2026-09-09 05:00:00,AWS-E01,30.98,1011.15,49.16
2026-09-09 05:05:00,AWS-E01,30.98,1011.46,49.62
2026-09-09 05:10:00,AWS-E01,30.42,1010.87,48.91
2026-09-09 05:15:00,AWS-E01,31.15,1011.44,48.58
2026-09-09 05:20:00,AWS-E01,30.45,1010.0,47.62
2026-09-09 05:25:00,AWS-E01,29.99,1010.09,49.51
2026-09-09 05:30:00,AWS-E01,30.45,1010.83,51.57
2026-09-09 05:35:00,AWS-E01,30.42,1010.53,50.12
2026-09-09 05:40:00,AWS-E01,30.37,1010.89,51.13
2026-09-09 05:45:00,AWS-E01,30.7,1010.29,52.51
2026-09-09 05:50:00,AWS-E01,30.05,1009.88,52.93
2026-09-09 05:55:00,AWS-E01,30.0,1010.08,50.86
2026-09-09 06:00:00,AWS-E01,29.56,1009.49,54.32
2026-09-09 06:05:00,AWS-E01,30.14,1009.58,54.86
2026-09-09 06:10:00,AWS-E01,29.82,1010.36,51.83
2026-09-09 06:15:00,AWS-E01,29.51,1010.25,52.65
2026-09-09 06:20:00,AWS-E01,28.89,1009.98,56.04
2026-09-09 06:25:00,AWS-E01,29.96,1009.09,54.4
2026-09-09 06:30:00,AWS-E01,28.92,1009.57,51.67
2026-09-09 06:35:00,AWS-E01,29.04,1009.16,53.28
2026-09-09 06:40:00,AWS-E01,29.27,1010.06,55.39
2026-09-09 06:45:00,AWS-E01,28.61,1009.29,54.41
2026-09-09 06:50:00,AWS-E01,28.4,1009.03,55.93
2026-09-09 06:55:00,AWS-E01,28.07,1009.42,56.99
2026-09-09 07:00:00,AWS-E01,28.96,1009.09,59.54
2026-09-09 07:05:00,AWS-E01,28.4,1009.89,57.32
2026-09-09 07:10:00,AWS-E01,29.51,1008.95,59.77
2026-09-09 07:15:00,AWS-E01,28.02,1008.63,60.71
2026-09-09 07:20:00,AWS-E01,27.93,1008.27,61.14
2026-09-09 07:25:00,AWS-E01,27.94,1009.07,59.83
2026-09-09 07:30:00,AWS-E01,28.11,1008.81,56.88
2026-09-09 07:35:00,AWS-E01,27.74,1008.42,60.94
2026-09-09 07:40:00,AWS-E01,28.0,1009.43,62.24
2026-09-09 07:45:00,AWS-E01,27.33,1009.18,60.98
2026-09-09 07:50:00,AWS-E01,27.07,1008.86,64.14
2026-09-09 07:55:00,AWS-E01,26.81,1009.38,63.25
2026-09-09 08:00:00,AWS-E01,26.54,1009.07,63.24
2026-09-09 08:05:00,AWS-E01,27.02,1008.44,64.45
2026-09-09 08:10:00,AWS-E01,26.97,1008.32,63.76
2026-09-09 08:15:00,AWS-E01,26.74,1009.04,59.95
2026-09-09 08:20:00,AWS-E01,27.28,1008.85,63.38
2026-09-09 08:25:00,AWS-E01,27.15,1008.74,66.36
2026-09-09 08:30:00,AWS-E01,26.48,1008.31,63.79
2026-09-09 08:35:00,AWS-E01,25.85,1008.88,65.1
2026-09-09 08:40:00,AWS-E01,26.16,1008.32,64.31
2026-09-09 08:45:00,AWS-E01,26.03,1008.57,68.98
2026-09-09 08:50:00,AWS-E01,25.89,1009.18,69.27
2026-09-09 08:55:00,AWS-E01,25.76,1008.34,65.85
2026-09-09 09:00:00,AWS-E01,25.65,1007.97,67.83
2026-09-09 09:05:00,AWS-E01,25.63,1008.18,67.02
2026-09-09 09:10:00,AWS-E01,25.42,1009.0,69.4
2026-09-09 09:15:00,AWS-E01,25.6,1008.71,69.67
2026-09-09 09:20:00,AWS-E01,25.54,1008.57,70.55
2026-09-09 09:25:00,AWS-E01,24.97,1008.43,70.25
2026-09-09 09:30:00,AWS-E01,25.62,1008.85,74.58
2026-09-09 09:35:00,AWS-E01,24.72,1008.33,69.05
2026-09-09 09:40:00,AWS-E01,24.38,1008.81,68.45
2026-09-09 09:45:00,AWS-E01,24.97,1008.42,70.84
2026-09-09 09:50:00,AWS-E01,24.43,1008.38,69.49
2026-09-09 09:55:00,AWS-E01,24.72,1008.51,70.01
2026-09-09 10:00:00,AWS-E01,23.65,1008.65,71.15
2026-09-09 10:05:00,AWS-E01,24.87,1008.82,71.67
2026-09-09 10:10:00,AWS-E01,24.51,1008.97,72.02
2026-09-09 10:15:00,AWS-E01,23.64,1007.43,74.62
2026-09-09 10:20:00,AWS-E01,23.54,1008.63,73.48
2026-09-09 10:25:00,AWS-E01,23.76354286469244,1007.80472381959,78.2322856765378
2026-09-09 10:30:00,AWS-E01,22.09,1007.64,83.84
2026-09-09 10:35:00,AWS-E01,21.32867965644036,1005.8215728752538,84.83660171779822
2026-09-09 10:40:00,AWS-E01,20.251923788646685,1005.7358983848624,88.34038105676657
2026-09-09 10:45:00,AWS-E01,20.5222225211328,1005.9162966948436,91.148887394336
2026-09-09 10:50:00,AWS-E01,20.37,1004.71,88.56
2026-09-09 10:55:00,AWS-E01,20.7022225211328,1005.5862966948438,87.73888739433602
2026-09-09 11:00:00,AWS-E01,20.16192378864669,1005.5658983848622,90.68038105676658
2026-09-09 11:05:00,AWS-E01,20.50867965644036,1006.3815728752538,88.86660171779822
2026-09-09 11:10:00,AWS-E01,21.72,1007.14,88.45
2026-09-09 11:15:00,AWS-E01,22.553542864692435,1008.19472381959,82.30228567653782
2026-09-09 11:20:00,AWS-E01,22.33,1010.68,79.74
2026-09-09 11:25:00,AWS-E01,23.18,1009.99,78.54
2026-09-09 11:30:00,AWS-E01,22.72,1010.15,79.59
2026-09-09 11:35:00,AWS-E01,23.01,1009.97,81.95
2026-09-09 11:40:00,AWS-E01,22.52,1009.2,76.56
2026-09-09 11:45:00,AWS-E01,21.58,1010.06,80.66
2026-09-09 11:50:00,AWS-E01,22.33,1010.4,83.52
2026-09-09 11:55:00,AWS-E01,22.68,1009.69,81.02
2026-09-09 12:00:00,AWS-E01,21.92,1010.49,83.34
2026-09-09 12:05:00,AWS-E01,22.03,1010.45,80.19
2026-09-09 12:10:00,AWS-E01,22.03,1010.97,81.33
2026-09-09 12:15:00,AWS-E01,21.01,1010.13,81.68
2026-09-09 12:20:00,AWS-E01,22.55,1009.92,78.54
2026-09-09 12:25:00,AWS-E01,21.58,1010.28,80.35
2026-09-09 12:30:00,AWS-E01,22.01,1011.06,80.68
2026-09-09 12:35:00,AWS-E01,21.75,1009.82,83.77
2026-09-09 12:40:00,AWS-E01,22.16,1009.79,84.05
2026-09-09 12:45:00,AWS-E01,21.81,1010.71,83.42
2026-09-09 12:50:00,AWS-E01,21.53,1010.56,84.36
2026-09-09 12:55:00,AWS-E01,21.25,1010.8,83.06
2026-09-09 13:00:00,AWS-E01,21.8,1011.23,85.28
2026-09-09 13:05:00,AWS-E01,20.82,1010.68,83.65
2026-09-09 13:10:00,AWS-E01,21.66,1010.21,83.88
2026-09-09 13:15:00,AWS-E01,21.01,1011.83,83.54
2026-09-09 13:20:00,AWS-E01,21.79,1010.67,85.1
2026-09-09 13:25:00,AWS-E01,21.38,1010.69,83.57
2026-09-09 13:30:00,AWS-E01,21.51,1011.6,85.78
2026-09-09 13:35:00,AWS-E01,21.29,1011.05,82.73
2026-09-09 13:40:00,AWS-E01,20.62,1011.22,82.88
2026-09-09 13:45:00,AWS-E01,20.9,1011.48,85.65
2026-09-09 13:50:00,AWS-E01,21.42,1011.76,84.56
2026-09-09 13:55:00,AWS-E01,21.22,1011.23,84.09
2026-09-09 14:00:00,AWS-E01,21.56,1012.01,86.16
2026-09-09 14:05:00,AWS-E01,21.27,1010.58,83.97
2026-09-09 14:10:00,AWS-E01,20.78,1011.76,84.62
2026-09-09 14:15:00,AWS-E01,20.83,1011.15,87.06
2026-09-09 14:20:00,AWS-E01,21.14,1012.06,87.29
2026-09-09 14:25:00,AWS-E01,20.29,1011.59,87.35
2026-09-09 14:30:00,AWS-E01,21.69,1011.28,84.58
2026-09-09 14:35:00,AWS-E01,21.26,1011.83,86.84
2026-09-09 14:40:00,AWS-E01,21.53,1011.93,83.56
2026-09-09 14:45:00,AWS-E01,20.56,1011.84,83.6
2026-09-09 14:50:00,AWS-E01,21.56,1011.18,81.4
2026-09-09 14:55:00,AWS-E01,21.91,1011.4,87.39
2026-09-09 15:00:00,AWS-E01,20.68,1011.6,83.53
2026-09-09 15:05:00,AWS-E01,21.43,1011.58,84.58
2026-09-09 15:10:00,AWS-E01,21.18,1011.89,83.33
2026-09-09 15:15:00,AWS-E01,20.67,1010.78,85.66
2026-09-09 15:20:00,AWS-E01,21.4,1011.71,83.96
2026-09-09 15:25:00,AWS-E01,21.55,1011.45,82.47
2026-09-09 15:30:00,AWS-E01,21.08,1011.21,84.98
2026-09-09 15:35:00,AWS-E01,21.73,1011.23,82.05
2026-09-09 15:40:00,AWS-E01,20.77,1011.42,82.82
2026-09-09 15:45:00,AWS-E01,20.87,1010.05,80.78
2026-09-09 15:50:00,AWS-E01,21.48,1011.18,81.66
2026-09-09 15:55:00,AWS-E01,21.48,1011.08,83.91
2026-09-09 16:00:00,AWS-E01,21.27,1011.61,80.53
2026-09-09 16:05:00,AWS-E01,21.85,1011.04,81.08
2026-09-09 16:10:00,AWS-E01,21.8,1011.24,83.12
2026-09-09 16:15:00,AWS-E01,21.97,1011.91,82.12
2026-09-09 16:20:00,AWS-E01,21.68,1011.65,85.73
2026-09-09 16:25:00,AWS-E01,21.99,1011.57,85.29
2026-09-09 16:30:00,AWS-E01,21.68,1010.96,81.02
2026-09-09 16:35:00,AWS-E01,22.62,1011.33,82.93
2026-09-09 16:40:00,AWS-E01,21.68,1010.97,82.99
2026-09-09 16:45:00,AWS-E01,22.76,1010.93,80.73
2026-09-09 16:50:00,AWS-E01,22.11,1011.12,79.14
2026-09-09 16:55:00,AWS-E01,21.68,1010.67,81.11
2026-09-09 17:00:00,AWS-E01,22.72,1011.45,80.61
2026-09-09 17:05:00,AWS-E01,22.35,1010.73,79.94
2026-09-09 17:10:00,AWS-E01,22.68,1010.98,80.98
2026-09-09 17:15:00,AWS-E01,22.89,1011.26,78.91
2026-09-09 17:20:00,AWS-E01,22.66,1011.03,78.02
2026-09-09 17:25:00,AWS-E01,22.42,1009.99,79.61
2026-09-09 17:30:00,AWS-E01,23.05,1010.67,79.72
2026-09-09 17:35:00,AWS-E01,22.8,1010.76,77.07
2026-09-09 17:40:00,AWS-E01,23.12,1010.72,79.9
2026-09-09 17:45:00,AWS-E01,22.22,1009.85,75.53
2026-09-09 17:50:00,AWS-E01,23.22,1009.97,76.99
2026-09-09 17:55:00,AWS-E01,22.93,1010.56,77.13
2026-09-09 18:00:00,AWS-E01,23.83,1009.8,76.22
2026-09-09 18:05:00,AWS-E01,23.57,1009.91,75.98
2026-09-09 18:10:00,AWS-E01,23.53,1010.6,79.28
2026-09-09 18:15:00,AWS-E01,23.71,1009.89,74.84
2026-09-09 18:20:00,AWS-E01,23.3,1009.55,79.41
2026-09-09 18:25:00,AWS-E01,24.31,1009.42,76.03
2026-09-09 18:30:00,AWS-E01,24.55,1009.84,75.14
2026-09-09 18:35:00,AWS-E01,24.09,1009.12,75.33
2026-09-09 18:40:00,AWS-E01,24.62,1009.49,78.03
2026-09-09 18:45:00,AWS-E01,23.97,1009.66,72.36
2026-09-09 18:50:00,AWS-E01,24.0,1009.99,71.77
2026-09-09 18:55:00,AWS-E01,24.4,1009.67,71.92
2026-09-09 19:00:00,AWS-E01,24.65,1009.06,72.7
2026-09-09 19:05:00,AWS-E01,24.47,1009.77,69.66
2026-09-09 19:10:00,AWS-E01,24.91,1009.12,71.87
2026-09-09 19:15:00,AWS-E01,24.94,1008.69,73.97
2026-09-09 19:20:00,AWS-E01,24.6,1009.07,71.24
2026-09-09 19:25:00,AWS-E01,25.24,1009.66,70.16
2026-09-09 19:30:00,AWS-E01,25.48,1009.11,69.25
2026-09-09 19:35:00,AWS-E01,25.35,1009.0,71.1
2026-09-09 19:40:00,AWS-E01,25.81,1009.61,68.09
2026-09-09 19:45:00,AWS-E01,25.1,1008.34,71.67
2026-09-09 19:50:00,AWS-E01,25.81,1008.36,71.37
2026-09-09 19:55:00,AWS-E01,25.35,1008.19,68.43
2026-09-09 20:00:00,AWS-E01,25.49,1008.95,67.59
2026-09-09 20:05:00,AWS-E01,25.78,1008.84,68.72
2026-09-09 20:10:00,AWS-E01,25.79,1009.36,68.39
2026-09-09 20:15:00,AWS-E01,26.05,1008.81,65.1
2026-09-09 20:20:00,AWS-E01,26.29,1008.53,65.08
2026-09-09 20:25:00,AWS-E01,26.77,1008.67,63.45
2026-09-09 20:30:00,AWS-E01,26.49,1008.7,65.61
2026-09-09 20:35:00,AWS-E01,26.17,1007.97,65.56
2026-09-09 20:40:00,AWS-E01,27.24,1009.71,62.1
2026-09-09 20:45:00,AWS-E01,26.67,1008.82,63.01
2026-09-09 20:50:00,AWS-E01,27.06,1008.69,61.24
2026-09-09 20:55:00,AWS-E01,27.36,1008.85,61.47
2026-09-09 21:00:00,AWS-E01,27.39,1008.88,63.22
2026-09-09 21:05:00,AWS-E01,27.82,1008.55,60.86
2026-09-09 21:10:00,AWS-E01,27.72,1008.35,61.08
2026-09-09 21:15:00,AWS-E01,27.37,1008.85,58.66
2026-09-09 21:20:00,AWS-E01,28.55,1008.78,60.95
2026-09-09 21:25:00,AWS-E01,27.98,1008.31,60.18
2026-09-09 21:30:00,AWS-E01,27.97,1009.22,58.73
2026-09-09 21:35:00,AWS-E01,28.48,1008.79,59.12
2026-09-09 21:40:00,AWS-E01,28.34,1008.98,59.26
2026-09-09 21:45:00,AWS-E01,28.51,1009.27,57.35
2026-09-09 21:50:00,AWS-E01,29.35,1008.75,55.95
2026-09-09 21:55:00,AWS-E01,28.5,1008.9,60.46
2026-09-09 22:00:00,AWS-E01,28.59,1009.12,56.4
2026-09-09 22:05:00,AWS-E01,28.86,1008.54,56.8
